team_id,team_name,away_team,home_team,game_id,game_week,game_date,year
21,Phi,1,21,401671691,2,1726532100000,2024
21,Phi,21,18,401671736,3,1727024400000,2024
21,Phi,21,27,401671740,4,1727629200000,2024
21,Phi,5,21,401671714,6,1728838800000,2024
21,Phi,21,19,401671710,7,1729443600000,2024
21,Phi,21,4,401671667,8,1730060700000,2024
21,Phi,30,21,401671797,9,1730683200000,2024
21,Phi,21,6,401671676,10,1731273900000,2024
21,Phi,28,21,401671813,11,1731633300000,2024
21,Phi,21,14,401671794,12,1732497600000,2024
21,Phi,21,33,401671666,13,1733088300000,2024
21,Phi,29,21,401671713,14,1733680800000,2024
21,Phi,23,21,401671766,15,1734297900000,2024
21,Phi,21,28,401671717,16,1734890400000,2024
21,Phi,6,21,401671765,17,1735507500000,2024
21,Phi,19,21,401671841,18,1736064060000,2024
22,Ari,22,2,401671617,1,1725814800000,2024
22,Ari,14,22,401671754,2,1726430700000,2024
22,Ari,8,22,401671771,3,1727036700000,2024
22,Ari,28,22,401671755,4,1727640300000,2024
22,Ari,22,25,401671756,5,1728245100000,2024
22,Ari,22,9,401671722,6,1728838800000,2024
22,Ari,24,22,401671699,7,1729557900000,2024
22,Ari,22,15,401671850,8,1730048400000,2024
22,Ari,3,22,401671661,9,1730667900000,2024
22,Ari,20,22,401671678,10,1731273900000,2024
22,Ari,22,26,401671775,12,1732483500000,2024
22,Ari,22,16,401671726,13,1733076000000,2024
22,Ari,26,22,401671660,14,1733691900000,2024
22,Ari,17,22,401671677,15,1734297900000,2024
22,Ari,22,29,401671732,16,1734890400000,2024
22,Ari,22,14,401671829,17,1735459260000,2024
22,Ari,25,22,401671845,18,1736064060000,2024
23,Pit,23,1,401671744,1,1725814800000,2024
23,Pit,23,7,401671668,2,1726431900000,2024
23,Pit,24,23,401671632,3,1727024400000,2024
23,Pit,23,11,401671867,4,1727629200000,2024
23,Pit,6,23,401671784,5,1728260400000,2024
23,Pit,23,13,401671657,6,1728849900000,2024
23,Pit,20,23,401671785,7,1729470000000,2024
23,Pit,19,23,401671685,8,1730160900000,2024
23,Pit,23,28,401671641,10,1731261600000,2024
23,Pit,33,23,401671630,11,1731866400000,2024
23,Pit,23,5,401671875,12,1732238100000,2024
23,Pit,23,4,401671627,13,1733076000000,2024
23,Pit,5,23,401671631,14,1733680800000,2024
