team_name,team_id,position,week,total,year
Min,16,WR,4,66.8,2024
NE,17,WR,1,18.9,2024
NE,17,WR,0,168.5,2024
NE,17,WR,5,21.5,2024
NE,17,WR,2,61.2,2024
NE,17,WR,4,28.8,2024
NE,17,WR,3,38.1,2024
NO,18,WR,4,38.2,2024
NO,18,WR,0,169.7,2024
NO,18,WR,1,26.0,2024
NO,18,WR,3,25.0,2024
NO,18,WR,5,39.1,2024
NO,18,WR,2,41.4,2024
NYG,19,WR,2,24.9,2024
NYG,19,WR,0,162.8,2024
NYG,19,WR,5,33.400000000000006,2024
NYG,19,WR,3,41.4,2024
NYG,19,WR,1,31.5,2024
NYG,19,WR,4,31.6,2024
NYJ,20,WR,5,21.8,2024
NYJ,20,WR,0,124.0,2024
NYJ,20,WR,2,31.200000000000003,2024
NYJ,20,WR,1,34.900000000000006,2024
NYJ,20,WR,4,16.8,2024
NYJ,20,WR,3,19.3,2024
Phi,21,WR,0,176.1,2024
Phi,21,WR,1,52.400000000000006,2024
Phi,21,WR,2,42.7,2024
Phi,21,WR,3,25.0,2024
Phi,21,WR,4,56.0,2024
Ari,22,WR,1,39.2,2024
Ari,22,WR,0,163.8,2024
Ari,22,WR,4,42.400000000000006,2024
Ari,22,WR,5,28.0,2024
Ari,22,WR,2,30.7,2024
Ari,22,WR,3,23.5,2024
Pit,23,WR,0,152.3,2024
Pit,23,WR,1,15.200000000000001,2024
Pit,23,WR,2,27.900000000000002,2024
Pit,23,WR,4,42.400000000000006,2024
Pit,23,WR,5,43.5,2024
Pit,23,WR,3,23.3,2024
LAC,24,WR,0,92.3,2024
LAC,24,WR,1,26.400000000000002,2024
LAC,24,WR,2,9.6,2024
LAC,24,WR,4,21.0,2024
LAC,24,WR,3,35.3,2024
SF,25,WR,0,145.0,2024
SF,25,WR,2,44.0,2024
SF,25,WR,5,20.1,2024
SF,25,WR,4,13.7,2024
SF,25,WR,1,38.9,2024
SF,25,WR,3,28.3,2024
Sea,26,WR,4,45.88,2024
Sea,26,WR,0,151.78,2024
Sea,26,WR,5,48.2,2024
Sea,26,WR,2,10.9,2024
Sea,26,WR,1,29.200000000000003,2024
Sea,26,WR,3,17.6,2024
TB,27,WR,5,92.2,2024
TB,27,WR,0,201.4,2024
TB,27,WR,4,16.4,2024
TB,27,WR,3,34.1,2024
TB,27,WR,2,46.2,2024
TB,27,WR,1,12.5,2024
Wsh,28,WR,3,52.900000000000006,2024
Wsh,28,WR,2,44.8,2024
Wsh,28,WR,0,201.0,2024
Wsh,28,WR,5,16.700000000000003,2024
Wsh,28,WR,4,28.1,2024
Wsh,28,WR,1,58.5,2024
Car,29,WR,0,177.60000000000002,2024
Car,29,WR,1,19.0,2024
Car,29,WR,4,33.400000000000006,2024
Car,29,WR,3,51.8,2024
Car,29,WR,5,42.8,2024
Car,29,WR,2,30.6,2024
Jax,30,WR,0,230.36,2024
Jax,30,WR,1,42.2,2024
Jax,30,WR,2,33.7,2024
Jax,30,WR,4,53.300000000000004,2024
Jax,30,WR,5,63.06,2024
Jax,30,WR,3,38.1,2024
Bal,33,WR,0,219.9,2024
Bal,33,WR,2,36.4,2024
Bal,33,WR,1,41.6,2024
Bal,33,WR,5,75.5,2024
Bal,33,WR,3,43.1,2024
Bal,33,WR,4,23.3,2024
Hou,34,WR,5,17.5,2024
Hou,34,WR,0,160.9,2024
Hou,34,WR,3,36.6,2024
Hou,34,WR,4,41.8,2024
Hou,34,WR,1,42.2,2024
Hou,34,WR,2,22.8,2024
Atl,1,TE,4,17.7,2024
Atl,1,TE,5,7.4,2024
Atl,1,TE,0,55.2,2024
Atl,1,TE,2,10.7,2024
Atl,1,TE,1,10.100000000000001,2024
Atl,1,TE,3,9.3,2024
Buf,2,TE,5,10.0,2024
Buf,2,TE,1,11.2,2024
Buf,2,TE,0,50.0,2024
Buf,2,TE,2,13.100000000000001,2024
Buf,2,TE,3,12.1,2024
Buf,2,TE,4,3.6,2024
Chi,3,TE,0,37.2,2024
Chi,3,TE,3,5.0,2024
Chi,3,TE,5,4.0,2024
Chi,3,TE,2,8.3,2024
