team_name,team_id,position,week,total,year
NYJ,20,RB,4,27.799999999999997,2023
NYJ,20,RB,3,16.9,2023
NYJ,20,RB,1,16.9,2023
NYJ,20,RB,5,31.4,2023
NYJ,20,RB,6,23.1,2023
NYJ,20,RB,2,31.4,2023
Phi,21,RB,1,25.800000000000004,2023
Phi,21,RB,0,97.4,2023
Phi,21,RB,5,7.800000000000001,2023
Phi,21,RB,2,7.800000000000001,2023
Phi,21,RB,3,7.300000000000001,2023
Phi,21,RB,4,16.7,2023
Phi,21,RB,7,8.8,2023
Phi,21,RB,6,23.200000000000003,2023
Ari,22,RB,6,25.099999999999998,2023
Ari,22,RB,0,180.7,2023
Ari,22,RB,5,15.1,2023
Ari,22,RB,2,27.700000000000003,2023
Ari,22,RB,4,53.7,2023
Ari,22,RB,7,12.1,2023
Ari,22,RB,1,15.2,2023
Ari,22,RB,3,31.800000000000004,2023
Pit,23,RB,2,36.6,2023
Pit,23,RB,4,21.04,2023
Pit,23,RB,0,136.64,2023
Pit,23,RB,5,17.3,2023
Pit,23,RB,7,20.200000000000003,2023
Pit,23,RB,3,14.6,2023
Pit,23,RB,1,26.9,2023
LAC,24,RB,0,143.1,2023
LAC,24,RB,1,19.5,2023
LAC,24,RB,7,21.1,2023
LAC,24,RB,6,18.2,2023
LAC,24,RB,4,35.0,2023
LAC,24,RB,3,23.3,2023
LAC,24,RB,2,26.0,2023
SF,25,RB,0,128.4,2023
SF,25,RB,2,29.4,2023
SF,25,RB,4,12.0,2023
SF,25,RB,6,27.200000000000003,2023
SF,25,RB,5,11.700000000000001,2023
SF,25,RB,7,16.5,2023
SF,25,RB,1,15.2,2023
SF,25,RB,3,16.4,2023
Sea,26,RB,0,113.5,2023
Sea,26,RB,4,15.700000000000001,2023
Sea,26,RB,3,19.6,2023
Sea,26,RB,6,13.7,2023
Sea,26,RB,7,11.7,2023
Sea,26,RB,1,26.3,2023
Sea,26,RB,2,26.5,2023
TB,27,RB,0,109.6,2023
TB,27,RB,6,12.9,2023
TB,27,RB,1,18.9,2023
TB,27,RB,2,13.0,2023
TB,27,RB,3,20.6,2023
TB,27,RB,4,23.2,2023
TB,27,RB,7,21.0,2023
Wsh,28,RB,5,12.100000000000001,2023
Wsh,28,RB,0,131.9,2023
Wsh,28,RB,7,20.700000000000003,2023
Wsh,28,RB,3,23.8,2023
Wsh,28,RB,4,24.0,2023
Wsh,28,RB,6,19.700000000000003,2023
Wsh,28,RB,1,11.600000000000001,2023
Wsh,28,RB,2,20.0,2023
Car,29,RB,0,201.8,2023
Car,29,RB,3,37.6,2023
